Growth,Tree,Time,Age
0.239784394,A138,652,268
0.189786719,A127,770,268
0.070325105,A122,868,268
0.119097389,A129,1019,268
0.225744152,A128,1037,268
0.14861161,A139,1056,268
0.189300069,A126,1203,268
0.111681374,A125,1313,268
0.108554697,A131,1467,268
0.068591487,A124,1503,268
0.072344147,A133,1520,268
0.287208458,A140,1749,268
0.136790815,A123,1966,268
0.151508833,A132,276,269
0.05850883,A137,301,269
0.08985718,A134,309,269
0.039185117,A135,333,269
0.084566238,A136,374,269
0.124402821,A121,508,269
0.19304352,A130,534,269
0.246585387,A138,653,269
0.244659017,A127,771,269
0.06528073,A122,869,269
0.211072244,A129,1020,269
0.096517204,A128,1038,269
0.132605073,A139,1057,269
0.219011977,A126,1204,269
0.055204509,A125,1314,269
0.13231984,A131,1468,269
0.194255287,A124,1504,269
0.106113511,A133,1521,269
0.238334858,A140,1750,269
0.109064159,A123,1967,269
0.219181881,A132,277,270
0.04423421,A137,302,270
0.076495813,A134,310,270
0.109732042,A135,334,270
0.096158782,A136,375,270
0.118403385,A121,509,270
0.10584679,A130,535,270
0.109542669,A138,654,270
0.15967571,A127,772,270
0.104152101,A122,870,270
0.195587447,A129,1021,270
0.073908126,A128,1039,270
0.510404511,A139,1058,270
0.278550136,A126,1205,270
0.122380653,A125,1315,270
0.110288063,A131,1469,270
0.056574575,A124,1505,270
0.164430912,A133,1522,270
0.161434977,A140,1751,270
0.107861009,A123,1968,270
0.081188886,A132,278,271
0.072679161,A137,303,271
0.083383793,A134,311,271
0.074470526,A135,335,271
0.049181039,A136,376,271
0.126760269,A121,510,271
0.147532445,A130,536,271
0.132032626,A138,655,271
0.074474834,A127,773,271
0.110948783,A122,871,271
0.111469174,A129,1022,271
0.12450941,A128,1040,271
0.243214085,A139,1059,271
0.116297755,A126,1206,271
0.106311704,A125,1316,271
0.061952762,A131,1470,271
0.118169931,A124,1506,271
0.136738535,A133,1523,271
0.132123545,A140,1752,271
0.178165955,A123,1969,271
0.18469427,A132,279,272
0.117937192,A137,304,272
0.144489418,A134,312,272
0.047555609,A135,336,272
0.093009031,A136,377,272
0.263697404,A121,511,272
0.208313788,A130,537,272
0.1878214,A138,656,272
0.084928072,A127,774,272
0.132167277,A122,872,272
0.148085655,A129,1023,272
0.076250865,A128,1041,272
0.46109973,A139,1060,272
0.233318139,A126,1207,272
0.077028584,A125,1317,272
0.062404856,A131,1471,272
0.125764717,A124,1507,272
0.099806323,A133,1524,272
0.199083557,A140,1753,272
0.200479044,A123,1970,272
0.207010193,A132,280,273
0.098845899,A137,305,273
0.115779136,A134,313,273
0.061198347,A135,337,273
0.087261683,A136,378,273
0.165858096,A121,512,273
0.176746698,A130,538,273
0.190344465,A138,657,273
0.166147449,A127,775,273
0.059934717,A122,873,273
0.206292362,A129,1024,273
0.137198611,A128,1042,273
0.478172201,A139,1061,273
0.187074138,A126,1208,273
0.062375691,A125,1318,273
0.068503124,A131,1472,273
0.136331991,A124,1508,273
0.084690408,A133,1525,273
0.28911773,A140,1754,273
0.280253557,A123,1971,273
0.131215076,A132,281,274
0.067416513,A137,306,274
0.113946608,A134,314,274
0.070367875,A135,338,274
0.059036895,A136,379,274
0.206073483,A121,513,274
0.116727069,A130,539,274
0.177239188,A138,658,274
0.149851334,A127,776,274
0.065789233,A122,874,274
0.059838817,A129,1025,274
0.232136676,A128,1043,274
0.396706323,A139,1062,274
0.196425284,A126,1209,274
0.106307404,A125,1319,274
0.150468116,A131,1473,274
0.143473425,A124,1509,274
0.067487358,A133,1526,274
0.200477943,A140,1755,274
0.207339712,A123,1972,274
0.0513736,A132,282,275
0.085685323,A137,307,275
0.152401342,A134,315,275
0.054879793,A135,339,275
0.086286103,A136,380,275
0.147443926,A121,514,275
0.09941446,A130,540,275
0.105247935,A138,659,275
0.098078221,A127,777,275
0.056931358,A122,875,275
0.133698289,A129,1026,275
0.12519177,A128,1044,275
0.267926714,A139,1063,275
0.175175516,A126,1210,275
0.128022455,A125,1320,275
0.108406663,A131,1474,275
0.129141019,A124,1510,275
0.074341056,A133,1527,275
0.230097378,A140,1756,275
0.102361481,A123,1973,275
0.107082918,A132,283,276
0.158037938,A137,308,276
0.090442299,A134,316,276
0.074089912,A135,340,276
0.079091058,A136,381,276
0.349944966,A121,515,276
0.118256564,A130,541,276
0.155672171,A138,660,276
0.110426344,A127,778,276
0.062130083,A122,876,276
0.205670943,A129,1027,276
0.1418681,A128,1045,276
0.310254486,A139,1064,276
0.125289644,A126,1211,276
0.119858352,A125,1321,276
0.063329145,A131,1475,276
0.241535301,A124,1511,276
0.078670708,A133,1528,276
0.163149547,A140,1757,276
0.281142453,A123,1974,276
0.146759521,A132,284,277
0.052557174,A137,309,277
0.107324887,A134,317,277
0.055180452,A135,341,277
0.062754755,A136,382,277
0.166660763,A121,516,277
0.130324097,A130,542,277
0.291729136,A138,661,277
0.102069101,A127,779,277
0.10508854,A122,877,277
0.144116361,A129,1028,277
0.151946607,A128,1046,277
0.159449249,A139,1065,277
0.161350711,A126,1212,277
0.144230691,A125,1322,277
0.071791822,A131,1476,277
0.139402595,A124,1512,277
0.114876073,A133,1529,277
0.175027759,A140,1758,277
0.11485881,A123,1975,277
0.066167405,A132,285,278
0.081250385,A137,310,278
0.176712849,A134,318,278
0.06424777,A135,342,278
0.102425961,A136,383,278
0.194471254,A121,517,278
0.109246339,A130,543,278
0.127484318,A138,662,278
0.080706349,A127,780,278
0.044534043,A122,878,278
0.068795224,A129,1029,278
0.122451911,A128,1047,278
0.191823102,A139,1066,278
0.127182269,A126,1213,278
0.037757306,A125,1323,278
0.086954635,A131,1477,278
0.103973797,A124,1513,278
0.054128089,A133,1530,278
0.311762023,A140,1759,278
0.244883451,A123,1976,278
0.056517544,A132,286,279
0.065834536,A137,311,279
0.153215535,A134,319,279
0.063535577,A135,343,279
0.110926886,A136,384,279
0.126731313,A121,518,279
0.158934989,A130,544,279
0.353200965,A138,663,279
0.115237113,A127,781,279
0.072786792,A122,879,279
0.090714784,A129,1030,279
0.11365623,A128,1048,279
0.22821185,A139,1067,279
0.168621305,A126,1214,279
0.060995884,A125,1324,279
0.102855273,A131,1478,279
0.09464259,A124,1514,279
0.088175536,A133,1531,279
0.268052193,A140,1760,279
0.109494763,A123,1977,279
0.077508122,A132,287,280
0.133520279,A137,312,280
0.118987317,A134,320,280
0.046428348,A135,344,280
0.052361898,A136,385,280
0.163806633,A121,519,280
0.147597714,A130,545,280
0.170009674,A138,664,280
0.144327005,A127,782,280
0.062620203,A122,880,280
0.121451641,A129,1031,280
0.156837274,A128,1049,280
0.150820352,A139,1068,280
0.173624936,A126,1215,280
0.071677229,A125,1325,280
0.07078639,A131,1479,280
0.225909355,A124,1515,280
0.099515833,A133,1532,280
0.184635465,A140,1761,280
0.190831694,A123,1978,280
0.051262527,A132,288,281
0.063566433,A137,313,281
0.074190475,A134,321,281
0.072032308,A135,345,281
0.054071987,A136,386,281
0.132380667,A121,520,281
0.096814051,A130,546,281
0.157734532,A138,665,281
0.089096426,A127,783,281
0.048387265,A122,881,281
0.08949436,A129,1032,281
0.180639038,A128,1050,281
0.31274884,A139,1069,281
0.179602494,A126,1216,281
0.078377554,A125,1326,281
0.082110863,A131,1480,281
0.133515787,A124,1516,281
0.055701055,A133,1533,281
0.145426163,A140,1762,281
0.056104632,A123,1979,281
0.08818304,A132,289,282
0.096269351,A137,314,282
0.150353508,A134,322,282
0.094115814,A135,346,282
0.056804029,A136,387,282
0.198587348,A121,521,282
0.128129768,A130,547,282
0.159750011,A138,666,282
0.069541391,A127,784,282
0.04985496,A122,882,282
0.127439143,A129,1033,282
0.132153355,A128,1051,282
0.290977581,A139,1070,282
0.239308456,A126,1217,282
0.046451933,A125,1327,282
0.088308069,A131,1481,282
0.15581786,A124,1517,282
0.074958303,A133,1534,282
0.201052569,A140,1763,282
0.08058949,A123,1980,282
0.122907941,A132,290,283
0.100500774,A137,315,283
0.099806292,A134,323,283
0.100522659,A135,347,283
0.070584685,A136,388,283
0.170021603,A121,522,283
0.136192986,A130,548,283
0.1894688,A138,667,283
0.140444296,A127,785,283
0.092222155,A122,883,283
0.13736217,A129,1034,283
0.17884924,A128,1052,283
0.249225752,A139,1071,283
0.125538541,A126,1218,283
0.066413067,A125,1328,283
0.053235809,A131,1482,283
0.130347611,A124,1518,283
0.124955171,A133,1535,283
0.18517431,A140,1764,283
0.073961733,A123,1981,283
0.127836405,A132,291,284
0.12603257,A137,316,284
0.095440544,A134,324,284
0.046152319,A135,348,284
0.084594174,A136,389,284
0.206066446,A121,523,284
0.277622474,A130,549,284
0.182616423,A138,668,284
0.096032142,A127,786,284
0.08031838,A122,884,284
0.129606574,A129,1035,284
0.156096318,A128,1053,284
0.183643577,A139,1072,284
0.193949376,A126,1219,284
0.071479246,A125,1329,284
0.101806717,A131,1483,284
0.222769515,A124,1519,284
0.11947779,A133,1536,284
0.15944696,A140,1765,284
0.250952806,A123,1982,284
0.072892884,A132,292,285
0.064496824,A137,317,285
0.091658442,A134,325,285
0.074604165,A135,349,285
0.062046899,A136,390,285
0.100726252,A121,524,285
0.354093596,A130,550,285
0.196675571,A138,669,285
0.074391607,A127,787,285
0.096372409,A122,885,285
0.155262792,A129,1036,285
0.306083018,A128,1054,285
0.295236821,A139,1073,285
0.176268258,A126,1220,285
0.065209766,A125,1330,285
0.097553372,A131,1484,285
0.110204228,A124,1520,285
0.122180451,A133,1537,285
0.13629446,A140,1766,285
0.088432966,A123,1983,285
0.097199771,A132,293,286
0.060472251,A137,318,286
0.113780461,A134,326,286
0.109264485,A135,350,286
0.076996206,A136,391,286
0.189230616,A121,525,286
0.143938144,A130,551,286
0.177384947,A138,670,286
0.156018772,A127,788,286
0.089547691,A122,886,286
0.114387669,A129,1037,286
0.13270072,A128,1055,286
0.128177581,A139,1074,286
0.154490171,A126,1221,286
0.073288473,A125,1331,286
0.08201779,A131,1485,286
0.17079083,A124,1521,286
0.058966503,A133,1538,286
0.157291831,A140,1767,286
0.092524468,A123,1984,286
0.133648084,A132,294,287
0.038624262,A137,319,287
0.061597942,A134,327,287
0.060010598,A135,351,287
0.069365587,A136,392,287
0.193136925,A121,526,287
0.119980105,A130,552,287
0.209312318,A138,671,287
0.093291625,A127,789,287
0.056487169,A122,887,287
0.163517188,A129,1038,287
0.19752536,A128,1056,287
0.146023729,A139,1075,287
0.098985677,A126,1222,287
0.07212029,A125,1332,287
0.076897792,A131,1486,287
0.256728901,A124,1522,287
0.085957164,A133,1539,287
0.179609932,A140,1768,287
0.206540186,A123,1985,287
0.085021779,A132,295,288
0.124971066,A137,320,288
0.086345375,A134,328,288
0.056698274,A135,352,288
0.082995856,A136,393,288
0.16722915,A121,527,288
0.137876306,A130,553,288
0.257810109,A138,672,288
0.077802584,A127,790,288
0.059715999,A122,888,288
0.114695743,A129,1039,288
0.212650612,A128,1057,288
0.206955561,A139,1076,288
0.152048322,A126,1223,288
0.079336921,A125,1333,288
0.056464094,A131,1487,288
0.074360022,A124,1523,288
0.04883835,A133,1540,288
0.179506936,A140,1769,288
0.141913152,A123,1986,288
0.073380533,A132,296,289
0.046211931,A137,321,289
0.057558019,A134,329,289
0.077018406,A135,353,289
0.104231409,A136,394,289
0.11470549,A121,528,289
0.328239177,A130,554,289
0.239162689,A138,673,289
0.087069928,A127,791,289
0.039200052,A122,889,289
0.110354148,A129,1040,289
0.216292816,A128,1058,289
0.350768235,A139,1077,289
0.204503069,A126,1224,289
0.077287635,A125,1334,289
0.026231035,A131,1488,289
0.193908477,A124,1524,289
0.081264278,A133,1541,289
0.140626474,A140,1770,289
0.08792606,A123,1987,289
0.100480533,A132,297,290
0.096287938,A137,322,290
0.11898116,A134,330,290
0.057384303,A135,354,290
0.066533687,A136,395,290
0.172452147,A121,529,290
0.161385397,A130,555,290
0.114416589,A138,674,290
0.104057411,A127,792,290
0.089003993,A122,890,290
0.109479793,A129,1041,290
0.240081626,A128,1059,290
0.218911016,A139,1078,290
0.086991289,A126,1225,290
0.068692034,A125,1335,290
0.061656803,A131,1489,290
0.159342087,A124,1525,290
0.089009449,A133,1542,290
0.114348519,A140,1771,290
0.080789009,A123,1988,290
0.112506789,A132,298,291
0.076281108,A137,323,291
0.087615142,A134,331,291
0.086444129,A135,355,291
0.096312139,A136,396,291
0.131148873,A121,530,291
0.222146492,A130,556,291
0.194374026,A138,675,291
0.082700063,A127,793,291
0.060862627,A122,891,291
0.108882981,A129,1042,291
0.20182265,A128,1060,291
0.244687939,A139,1079,291
0.147166043,A126,1226,291
0.087409893,A125,1336,291
0.060903804,A131,1490,291
0.143103575,A124,1526,291
0.123045487,A133,1543,291
0.128050891,A140,1772,291
0.071959028,A123,1989,291
0.138928399,A132,299,292
0.072201926,A137,324,292
0.09430596,A134,332,292
0.079010681,A135,356,292
0.105926754,A136,397,292
0.077338068,A121,531,292
0.14503999,A130,557,292
0.115412648,A138,676,292
0.075142642,A127,794,292
0.078897519,A122,892,292
0.08002825,A129,1043,292
0.181053662,A128,1061,292
0.209937566,A139,1080,292
0.091123825,A126,1227,292
0.074275705,A125,1337,292
0.08733737,A131,1491,292
0.115930405,A124,1527,292
0.082313412,A133,1544,292
0.157037808,A140,1773,292
0.100465341,A123,1990,292
0.081506332,A132,300,293
0.092781477,A137,325,293
0.051433652,A134,333,293
0.111213163,A135,357,293
0.091146711,A136,398,293
0.120418211,A121,532,293
0.106246136,A130,558,293
0.152687553,A138,677,293
0.119624651,A127,795,293
0.10726307,A122,893,293
0.097034425,A129,1044,293
0.226232942,A128,1062,293
0.282051856,A139,1081,293
0.104278116,A126,1228,293
0.096895634,A125,1338,293
0.102546493,A131,1492,293
0.177414593,A124,1528,293
0.12215058,A133,1545,293
0.135312311,A140,1774,293
0.120767703,A123,1991,293
0.12184908,A132,301,294
0.050219604,A137,326,294
0.055961287,A134,334,294
0.056662149,A135,358,294
0.086030548,A136,399,294
0.126054066,A121,533,294
0.18401313,A130,559,294
0.141784153,A138,678,294
0.141584541,A127,796,294
0.095213935,A122,894,294
0.146143137,A129,1045,294
0.153423568,A128,1063,294
0.146116752,A139,1082,294
0.162274753,A126,1229,294
0.056833846,A125,1339,294
0.080897257,A131,1493,294
0.112628915,A124,1529,294
0.097300983,A133,1546,294
0.194243664,A140,1775,294
0.078089633,A123,1992,294
0.163227152,A132,302,295
0.076148026,A137,327,295
0.058621218,A134,335,295
0.099128294,A135,359,295
0.068065497,A136,400,295
0.103732666,A121,534,295
0.30373487,A130,560,295
0.156458352,A138,679,295
0.072847795,A127,797,295
0.070362255,A122,895,295
0.188173065,A129,1046,295
0.196426971,A128,1064,295
0.19241895,A139,1083,295
0.122470042,A126,1230,295
0.06098041,A125,1340,295
0.086824367,A131,1494,295
0.081665687,A124,1530,295
0.127749007,A133,1547,295
0.122935619,A140,1776,295
0.122644717,A123,1993,295
0.083097204,A132,303,296
0.073938039,A137,328,296
0.065240254,A134,336,296
0.071835425,A135,360,296
0.102522088,A136,401,296
0.145840801,A121,535,296
0.213347799,A130,561,296
0.076971315,A138,680,296
0.097422047,A127,798,296
0.092084218,A122,896,296
0.09958843,A129,1047,296
0.299713534,A128,1065,296
0.19178032,A139,1084,296
0.057238908,A126,1231,296
0.082553231,A125,1341,296
0.057705694,A131,1495,296
0.178071115,A124,1531,296
0.06899464,A133,1548,296
0.162725126,A140,1777,296
0.085450645,A123,1994,296
0.117749307,A132,304,297
0.045966388,A137,329,297
0.037985234,A134,337,297
0.055044141,A135,361,297
0.064322449,A136,402,297
0.098742924,A121,536,297
0.201806794,A130,562,297
0.109781589,A138,681,297
0.115736245,A127,799,297
0.031896815,A122,897,297
0.141652108,A129,1048,297
0.13889064,A128,1066,297
0.194248724,A139,1085,297
0.139193325,A126,1232,297
0.03760422,A125,1342,297
0.075813443,A131,1496,297
0.131990958,A124,1532,297
0.069998585,A133,1549,297
0.178057557,A140,1778,297
0.125939359,A123,1995,297
0.107716453,A132,305,298
0.075490618,A137,330,298
0.062707028,A134,338,298
0.076998094,A135,362,298
0.089543832,A136,403,298
0.086168209,A121,537,298
0.330431708,A130,563,298
0.111844594,A138,682,298
0.067082202,A127,800,298
0.075723527,A122,898,298
0.150945675,A129,1049,298
0.151510685,A128,1067,298
0.254363236,A139,1086,298
0.084293604,A126,1233,298
0.089575238,A125,1343,298
0.046331958,A131,1497,298
0.101210863,A124,1533,298
0.160636682,A133,1550,298
0.276860933,A140,1779,298
0.128424101,A123,1996,298
0.080628355,A132,306,299
0.068413058,A137,331,299
0.04157107,A134,339,299
0.069786866,A135,363,299
0.096807597,A136,404,299
0.085257357,A121,538,299
0.347700749,A130,564,299
0.065974241,A138,683,299
0.086676422,A127,801,299
0.081746319,A122,899,299
0.224626798,A129,1050,299
0.241027383,A128,1068,299
0.214718724,A139,1087,299
0.071002767,A126,1234,299
0.043328152,A125,1344,299
0.059179599,A131,1498,299
0.126441045,A124,1534,299
0.112299347,A133,1551,299
0.081938977,A140,1780,299
0.149195433,A123,1997,299
0.12187644,A132,307,300
0.063438998,A137,332,300
0.072716885,A134,340,300
0.053913196,A135,364,300
0.06813816,A136,405,300
0.195143331,A121,539,300
0.200529936,A130,565,300
0.116866514,A138,684,300
0.09363275,A127,802,300
0.130972684,A122,900,300
0.160068888,A129,1051,300
0.252107595,A128,1069,300
0.067869444,A139,1088,300
0.050216276,A126,1235,300
0.063810683,A125,1345,300
0.098340053,A131,1499,300
0.136466373,A124,1535,300
0.110836355,A133,1552,300
0.195043165,A140,1781,300
0.057202606,A123,1998,300
2.125135912,A144,50,1
2.874912731,A153,245,1
2.150387339,A152,294,1
2.338604373,A146,296,1
6.151673912,A155,365,1
3.174024112,A142,461,1
4.342757989,A158,485,1
4.80900092,A154,487,1
2.659812512,A160,895,1
2.991182289,A156,925,1
3.65845375,A143,962,1
2.52181061,A159,1020,1
3.990656272,A150,1049,1
9.595229815,A148,1090,1
8.241394719,A157,1107,1
6.368242512,A147,1116,1
8.061620687,A149,1121,1
1.202231807,A141,1357,1
2.582964722,A145,1440,1
19.84876254,A151,1621,1
2.65181547,A144,51,2
2.403077287,A153,246,2
1.654385622,A152,295,2
1.453238826,A146,297,2
1.611721802,A155,366,2
1.400776116,A142,462,2
1.524968027,A158,486,2
1.547337925,A154,488,2
1.603380828,A160,896,2
1.112199407,A156,926,2
1.123951001,A143,963,2
2.13969789,A159,1021,2
4.095731731,A150,1050,2
1.392160314,A148,1091,2
3.681371497,A157,1108,2
2.785445742,A147,1117,2
5.049122543,A149,1122,2
0.537381267,A141,1358,2
2.042943337,A145,1441,2
2.935462316,A151,1622,2
1.347280444,A144,52,3
0.931406804,A153,247,3
0.402490525,A152,296,3
0.860806302,A146,298,3
1.896253108,A155,367,3
0.690271695,A142,463,3
1.369385252,A158,487,3
1.129080156,A154,489,3
1.356000199,A160,897,3
1.296396468,A156,927,3
0.696238848,A143,964,3
1.556456098,A159,1022,3
2.001961291,A150,1051,3
1.733822472,A148,1092,3
3.394604869,A157,1109,3
2.07432461,A147,1118,3
5.548812828,A149,1123,3
0.714886772,A141,1359,3
0.853194929,A145,1442,3
1.616854946,A151,1623,3
2.111131788,A144,53,4
1.285625201,A153,248,4
0.663820675,A152,297,4
0.985165278,A146,299,4
0.600690493,A155,368,4
0.75097938,A142,464,4
0.587446256,A158,488,4
0.98526882,A154,490,4
1.371800325,A160,898,4
1.404175595,A156,928,4
1.089269339,A143,965,4
1.147894801,A159,1023,4
1.445382186,A150,1052,4
1.350424669,A148,1093,4
2.120135811,A157,1110,4
2.491121553,A147,1119,4
2.339279735,A149,1124,4
0.623146272,A141,1360,4
1.348317947,A145,1443,4
2.955074256,A151,1624,4
0.484178797,A144,54,5
1.17313406,A153,249,5
0.637016637,A152,298,5
0.755109989,A146,300,5
0.588271587,A155,369,5
0.794166459,A142,465,5
0.473799815,A158,489,5
1.226057581,A154,491,5
0.73628993,A160,899,5
0.607300619,A156,929,5
